origen_aseguradora,id_original,marca,modelo_version_completo,anio,version_corta,transmision,activo
MAPFRE,412,TOYOTA,SEQUOIA 3.5L LIMITED HEV TA,2024,3.5L LIMITED HEV TA,AUTO,1
MAPFRE,413,TOYOTA,SEQUOIA 3.5L PLATINUM HEV TA,2023,3.5L PLATINUM HEV TA,AUTO,1
MAPFRE,413,TOYOTA,SEQUOIA 3.5L PLATINUM HEV TA,2024,3.5L PLATINUM HEV TA,AUTO,1
MAPFRE,94,TOYOTA,SEQUOIA 4.6L V8 SR5 PIEL,2010,4.6L V8 SR5 PIEL,,1
MAPFRE,95,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2008,5.7L V8 PLATINUM,,1
MAPFRE,95,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2009,5.7L V8 PLATINUM,,1
MAPFRE,95,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2010,5.7L V8 PLATINUM,,1
MAPFRE,95,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2011,5.7L V8 PLATINUM,,1
MAPFRE,95,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2012,5.7L V8 PLATINUM,,1
MAPFRE,166,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2013,5.7L V8 PLATINUM,,1
MAPFRE,166,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2014,5.7L V8 PLATINUM,,1
MAPFRE,166,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2015,5.7L V8 PLATINUM,,1
MAPFRE,166,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2016,5.7L V8 PLATINUM,,1
MAPFRE,274,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2016,5.7L V8 PLATINUM,,1
MAPFRE,274,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2017,5.7L V8 PLATINUM,,1
MAPFRE,324,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2018,5.7L V8 PLATINUM,,1
MAPFRE,324,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2019,5.7L V8 PLATINUM,,1
MAPFRE,324,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2020,5.7L V8 PLATINUM,,1
MAPFRE,324,TOYOTA,SEQUOIA 5.7L V8 PLATINUM,2021,5.7L V8 PLATINUM,,1
MAPFRE,78,TOYOTA,SEQUOIA AUT LIMITED,2008,AUT LIMITED,AUTO,1
MAPFRE,78,TOYOTA,SEQUOIA AUT LIMITED,2009,AUT LIMITED,AUTO,1
MAPFRE,78,TOYOTA,SEQUOIA AUT LIMITED,2010,AUT LIMITED,AUTO,1
MAPFRE,78,TOYOTA,SEQUOIA AUT LIMITED,2011,AUT LIMITED,AUTO,1
MAPFRE,147,TOYOTA,SEQUOIA AUT LIMITED,2012,AUT LIMITED,AUTO,1
MAPFRE,165,TOYOTA,SEQUOIA AUT LIMITED,2013,AUT LIMITED,AUTO,1
MAPFRE,165,TOYOTA,SEQUOIA AUT LIMITED,2014,AUT LIMITED,AUTO,1
MAPFRE,165,TOYOTA,SEQUOIA AUT LIMITED,2015,AUT LIMITED,AUTO,1
MAPFRE,165,TOYOTA,SEQUOIA AUT LIMITED,2016,AUT LIMITED,AUTO,1
MAPFRE,302,TOYOTA,SEQUOIA AUT LIMITED,2017,AUT LIMITED,AUTO,1
MAPFRE,302,TOYOTA,SEQUOIA AUT LIMITED,2018,AUT LIMITED,AUTO,1
MAPFRE,334,TOYOTA,SEQUOIA AUT LIMITED,2019,AUT LIMITED,AUTO,1
MAPFRE,334,TOYOTA,SEQUOIA AUT LIMITED,2020,AUT LIMITED,AUTO,1
MAPFRE,334,TOYOTA,SEQUOIA AUT LIMITED,2021,AUT LIMITED,AUTO,1
MAPFRE,76,TOYOTA,SEQUOIA AUT SR5,2008,AUT SR5,AUTO,1
MAPFRE,76,TOYOTA,SEQUOIA AUT SR5,2009,AUT SR5,AUTO,1
MAPFRE,77,TOYOTA,SEQUOIA AUT SR5 PREMIUM,2008,AUT SR5 PREMIUM,AUTO,1
MAPFRE,77,TOYOTA,SEQUOIA AUT SR5 PREMIUM,2009,AUT SR5 PREMIUM,AUTO,1
MAPFRE,77,TOYOTA,SEQUOIA AUT SR5 PREMIUM,2010,AUT SR5 PREMIUM,AUTO,1
MAPFRE,77,TOYOTA,SEQUOIA AUT SR5 PREMIUM,2011,AUT SR5 PREMIUM,AUTO,1
MAPFRE,148,TOYOTA,SEQUOIA AUT SR5 PREMIUM,2012,AUT SR5 PREMIUM,AUTO,1
MAPFRE,71,TOYOTA,SIENNA CE 3.5 AUT,2008,CE 3.5 AUT,AUTO,1
MAPFRE,71,TOYOTA,SIENNA CE 3.5 AUT,2009,CE 3.5 AUT,AUTO,1
MAPFRE,71,TOYOTA,SIENNA CE 3.5 AUT,2010,CE 3.5 AUT,AUTO,1
MAPFRE,71,TOYOTA,SIENNA CE 3.5 AUT,2011,CE 3.5 AUT,AUTO,1
MAPFRE,145,TOYOTA,SIENNA CE 3.5 AUT,2012,CE 3.5 AUT,AUTO,1
MAPFRE,145,TOYOTA,SIENNA CE 3.5 AUT,2013,CE 3.5 AUT,AUTO,1
MAPFRE,145,TOYOTA,SIENNA CE 3.5 AUT,2014,CE 3.5 AUT,AUTO,1
MAPFRE,265,TOYOTA,SIENNA CE 3.5 AUT,2015,CE 3.5 AUT,AUTO,1
MAPFRE,265,TOYOTA,SIENNA CE 3.5 AUT,2016,CE 3.5 AUT,AUTO,1
MAPFRE,297,TOYOTA,SIENNA CE 3.5 AUT,2017,CE 3.5 AUT,AUTO,1
MAPFRE,297,TOYOTA,SIENNA CE 3.5 AUT,2018,CE 3.5 AUT,AUTO,1
MAPFRE,297,TOYOTA,SIENNA CE 3.5 AUT,2019,CE 3.5 AUT,AUTO,1
MAPFRE,297,TOYOTA,SIENNA CE 3.5 AUT,2020,CE 3.5 AUT,AUTO,1
MAPFRE,37,TOYOTA,SIENNA CE AUT,2006,CE AUT,AUTO,1
MAPFRE,37,TOYOTA,SIENNA CE AUT,2007,CE AUT,AUTO,1
MAPFRE,45,TOYOTA,SIENNA CE AUT MP3,2006,CE AUT MP3,AUTO,1
MAPFRE,45,TOYOTA,SIENNA CE AUT MP3,2007,CE AUT MP3,AUTO,1
MAPFRE,183,TOYOTA,SIENNA LE,2014,LE,,1
MAPFRE,183,TOYOTA,SIENNA LE,2015,LE,,1
MAPFRE,183,TOYOTA,SIENNA LE,2016,LE,,1
MAPFRE,299,TOYOTA,SIENNA LE,2017,LE,,1
MAPFRE,299,TOYOTA,SIENNA LE,2018,LE,,1
MAPFRE,299,TOYOTA,SIENNA LE,2019,LE,,1
MAPFRE,299,TOYOTA,SIENNA LE,2020,LE,,1
MAPFRE,372,TOYOTA,SIENNA LE,2021,LE,,1
MAPFRE,372,TOYOTA,SIENNA LE,2022,LE,,1
MAPFRE,372,TOYOTA,SIENNA LE,2023,LE,,1
MAPFRE,372,TOYOTA,SIENNA LE,2024,LE,,1
MAPFRE,70,TOYOTA,SIENNA LE 3.5 AUT,2008,LE 3.5 AUT,AUTO,1
MAPFRE,70,TOYOTA,SIENNA LE 3.5 AUT,2009,LE 3.5 AUT,AUTO,1
MAPFRE,70,TOYOTA,SIENNA LE 3.5 AUT,2010,LE 3.5 AUT,AUTO,1
MAPFRE,70,TOYOTA,SIENNA LE 3.5 AUT,2011,LE 3.5 AUT,AUTO,1
MAPFRE,105,TOYOTA,SIENNA LE 3.5 AUT REDISENO,2011,LE 3.5 AUT REDISENO,AUTO,1
MAPFRE,105,TOYOTA,SIENNA LE 3.5 AUT REDISENO,2012,LE 3.5 AUT REDISENO,AUTO,1
MAPFRE,105,TOYOTA,SIENNA LE 3.5 AUT REDISENO,2013,LE 3.5 AUT REDISENO,AUTO,1
MAPFRE,14,TOYOTA,SIENNA LE AUT A/AC VE,2004,LE AUT A/AC VE,AUTO,1
MAPFRE,14,TOYOTA,SIENNA LE AUT A/AC VE,2005,LE AUT A/AC VE,AUTO,1
MAPFRE,14,TOYOTA,SIENNA LE AUT A/AC VE,2006,LE AUT A/AC VE,AUTO,1
MAPFRE,14,TOYOTA,SIENNA LE AUT A/AC VE,2007,LE AUT A/AC VE,AUTO,1
MAPFRE,14,TOYOTA,SIENNA LE AUT A/AC VE,2008,LE AUT A/AC VE,AUTO,1
MAPFRE,73,TOYOTA,SIENNA LIMITE AUT 3.5,2008,LIMITE AUT 3.5,AUTO,1
MAPFRE,73,TOYOTA,SIENNA LIMITE AUT 3.5,2009,LIMITE AUT 3.5,AUTO,1
MAPFRE,73,TOYOTA,SIENNA LIMITE AUT 3.5,2010,LIMITE AUT 3.5,AUTO,1
MAPFRE,73,TOYOTA,SIENNA LIMITE AUT 3.5,2011,LIMITE AUT 3.5,AUTO,1
MAPFRE,73,TOYOTA,SIENNA LIMITE AUT 3.5,2012,LIMITE AUT 3.5,AUTO,1
MAPFRE,47,TOYOTA,SIENNA LIMITE AUT PIEL,2006,LIMITE AUT PIEL,AUTO,1
MAPFRE,47,TOYOTA,SIENNA LIMITE AUT PIEL,2007,LIMITE AUT PIEL,AUTO,1
MAPFRE,47,TOYOTA,SIENNA LIMITE AUT PIEL,2008,LIMITE AUT PIEL,AUTO,1
MAPFRE,47,TOYOTA,SIENNA LIMITE AUT PIEL,2009,LIMITE AUT PIEL,AUTO,1
MAPFRE,184,TOYOTA,SIENNA LIMITED,2014,LIMITED,,1
MAPFRE,184,TOYOTA,SIENNA LIMITED,2015,LIMITED,,1
MAPFRE,184,TOYOTA,SIENNA LIMITED,2016,LIMITED,,1
MAPFRE,296,TOYOTA,SIENNA LIMITED,2017,LIMITED,,1
MAPFRE,296,TOYOTA,SIENNA LIMITED,2018,LIMITED,,1
MAPFRE,296,TOYOTA,SIENNA LIMITED,2019,LIMITED,,1
MAPFRE,296,TOYOTA,SIENNA LIMITED,2020,LIMITED,,1
MAPFRE,375,TOYOTA,SIENNA LIMITED,2021,LIMITED,,1
MAPFRE,375,TOYOTA,SIENNA LIMITED,2022,LIMITED,,1
MAPFRE,375,TOYOTA,SIENNA LIMITED,2023,LIMITED,,1
MAPFRE,103,TOYOTA,SIENNA LIMITED AT REDISENADA,2011,LIMITED AT REDISENADA,,1
MAPFRE,103,TOYOTA,SIENNA LIMITED AT REDISENADA,2012,LIMITED AT REDISENADA,,1
MAPFRE,103,TOYOTA,SIENNA LIMITED AT REDISENADA,2013,LIMITED AT REDISENADA,,1
MAPFRE,417,TOYOTA,SIENNA PLATINUM 2.5L TA,2024,PLATINUM 2.5L TA,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2003,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2004,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2005,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2006,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2007,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2008,XLE AUT,AUTO,1
MAPFRE,11,TOYOTA,SIENNA XLE AUT,2009,XLE AUT,AUTO,1
MAPFRE,146,TOYOTA,SIENNA XLE AUT ,2012,XLE AUT,AUTO,1
MAPFRE,146,TOYOTA,SIENNA XLE AUT ,2013,XLE AUT,AUTO,1
MAPFRE,146,TOYOTA,SIENNA XLE AUT ,2014,XLE AUT,AUTO,1
MAPFRE,266,TOYOTA,SIENNA XLE AUT,2015,XLE AUT,AUTO,1
MAPFRE,266,TOYOTA,SIENNA XLE AUT,2016,XLE AUT,AUTO,1
MAPFRE,266,TOYOTA,SIENNA XLE AUT,2017,XLE AUT,AUTO,1
MAPFRE,298,TOYOTA,SIENNA XLE AUT,2017,XLE AUT,AUTO,1
MAPFRE,298,TOYOTA,SIENNA XLE AUT,2018,XLE AUT,AUTO,1
MAPFRE,298,TOYOTA,SIENNA XLE AUT,2019,XLE AUT,AUTO,1
MAPFRE,298,TOYOTA,SIENNA XLE AUT,2020,XLE AUT,AUTO,1
MAPFRE,373,TOYOTA,SIENNA XLE AUT,2021,XLE AUT,AUTO,1
MAPFRE,373,TOYOTA,SIENNA XLE AUT,2022,XLE AUT,AUTO,1
MAPFRE,373,TOYOTA,SIENNA XLE AUT,2023,XLE AUT,AUTO,1
MAPFRE,373,TOYOTA,SIENNA XLE AUT,2024,XLE AUT,AUTO,1
MAPFRE,46,TOYOTA,SIENNA XLE AUT PIEL MP3,2006,XLE AUT PIEL MP3,AUTO,1
MAPFRE,46,TOYOTA,SIENNA XLE AUT PIEL MP3,2007,XLE AUT PIEL MP3,AUTO,1
MAPFRE,68,TOYOTA,SIENNA XLE AUT TELA,2008,XLE AUT TELA,AUTO,1
MAPFRE,68,TOYOTA,SIENNA XLE AUT TELA,2009,XLE AUT TELA,AUTO,1
MAPFRE,68,TOYOTA,SIENNA XLE AUT TELA,2010,XLE AUT TELA,AUTO,1
MAPFRE,68,TOYOTA,SIENNA XLE AUT TELA,2011,XLE AUT TELA,AUTO,1
MAPFRE,72,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2008,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,72,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2009,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,72,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2010,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,72,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2011,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,281,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2016,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,281,TOYOTA,SIENNA XLE LEATHER 3.5 AUT,2017,XLE LEATHER 3.5 AUT,AUTO,1
MAPFRE,12,TOYOTA,SIENNA XLE LIMITED AUT,2004,XLE LIMITED AUT,AUTO,1
MAPFRE,12,TOYOTA,SIENNA XLE LIMITED AUT,2005,XLE LIMITED AUT,AUTO,1
MAPFRE,12,TOYOTA,SIENNA XLE LIMITED AUT,2006,XLE LIMITED AUT,AUTO,1
MAPFRE,12,TOYOTA,SIENNA XLE LIMITED AUT,2007,XLE LIMITED AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2011,XLE PIEL AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2012,XLE PIEL AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2013,XLE PIEL AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2014,XLE PIEL AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2015,XLE PIEL AUT,AUTO,1
MAPFRE,104,TOYOTA,SIENNA XLE PIEL AUT,2016,XLE PIEL AUT,AUTO,1
MAPFRE,295,TOYOTA,SIENNA XLE PIEL AUT,2017,XLE PIEL AUT,AUTO,1
MAPFRE,295,TOYOTA,SIENNA XLE PIEL AUT,2018,XLE PIEL AUT,AUTO,1
MAPFRE,295,TOYOTA,SIENNA XLE PIEL AUT,2019,XLE PIEL AUT,AUTO,1
MAPFRE,295,TOYOTA,SIENNA XLE PIEL AUT,2020,XLE PIEL AUT,AUTO,1
MAPFRE,374,TOYOTA,SIENNA XLE PIEL AUT,2021,XLE PIEL AUT,AUTO,1
MAPFRE,374,TOYOTA,SIENNA XLE PIEL AUT,2022,XLE PIEL AUT,AUTO,1
MAPFRE,374,TOYOTA,SIENNA XLE PIEL AUT,2023,XLE PIEL AUT,AUTO,1
MAPFRE,418,TOYOTA,SIENNA XSE 2.5L TA,2024,XSE 2.5L TA,AUTO,1
MAPFRE,27,TOYOTA,SPAYDER MR2 TOLDO DURO,2005,SPAYDER MR2 TOLDO DURO,,1
MAPFRE,27,TOYOTA,SPAYDER MR2 TOLDO DURO,2006,SPAYDER MR2 TOLDO DURO,,1
MAPFRE,26,TOYOTA,SPAYDER MR2 TOLDO SUAVE,2005,SPAYDER MR2 TOLDO SUAVE,,1
MAPFRE,26,TOYOTA,SPAYDER MR2 TOLDO SUAVE,2006,SPAYDER MR2 TOLDO SUAVE,,1
MAPFRE,419,TOYOTA,SUPRA BASE 3.0T TA,2024,BASE 3.0T TA,AUTO,1
MAPFRE,424,TOYOTA,SUPRA ESPECIAL AMARILLO 3.0T TA,2024,ESPECIAL AMARILLO 3.0T TA,AUTO,1
MAPFRE,420,TOYOTA,SUPRA ESPECIAL GRIS MATE 3.0T TA,2024,ESPECIAL GRIS MATE 3.0T TA,AUTO,1
MAPFRE,345,TOYOTA,SUPRA GR COUPE TA,2020,GR COUPE TA,AUTO,1
MAPFRE,345,TOYOTA,SUPRA GR COUPE TA,2021,GR COUPE TA,AUTO,1
MAPFRE,381,TOYOTA,SUPRA GR COUPE TA,2022,GR COUPE TA,AUTO,1
MAPFRE,400,TOYOTA,SUPRA GR SPECIAL EDITION TM,2023,GR SPECIAL EDITION TM,MANUAL,1
MAPFRE,92,TOYOTA,YARIS BASE SD MT,2009,BASE SD MT,,1
MAPFRE,92,TOYOTA,YARIS BASE SD MT,2010,BASE SD MT,,1
MAPFRE,20,TOYOTA,YARIS BASE STD 5PTAS.,2004,BASE STD 5PTAS.,MANUAL,1
MAPFRE,20,TOYOTA,YARIS BASE STD 5PTAS.,2005,BASE STD 5PTAS.,MANUAL,1
MAPFRE,20,TOYOTA,YARIS BASE STD 5PTAS.,2006,BASE STD 5PTAS.,MANUAL,1
MAPFRE,20,TOYOTA,YARIS BASE STD 5PTAS.,2007,BASE STD 5PTAS.,MANUAL,1
MAPFRE,21,TOYOTA,YARIS BASE STD A/AC 5PTAS.,2004,BASE STD A/AC 5PTAS.,MANUAL,1
MAPFRE,21,TOYOTA,YARIS BASE STD A/AC 5PTAS.,2005,BASE STD A/AC 5PTAS.,MANUAL,1
MAPFRE,21,TOYOTA,YARIS BASE STD A/AC 5PTAS.,2006,BASE STD A/AC 5PTAS.,MANUAL,1
MAPFRE,21,TOYOTA,YARIS BASE STD A/AC 5PTAS.,2007,BASE STD A/AC 5PTAS.,MANUAL,1
MAPFRE,39,TOYOTA,YARIS CORE AT 5PTAS HATCHBACK,2006,CORE AT 5PTAS HATCHBACK,,1
MAPFRE,39,TOYOTA,YARIS CORE AT 5PTAS HATCHBACK,2007,CORE AT 5PTAS HATCHBACK,,1
MAPFRE,39,TOYOTA,YARIS CORE AT 5PTAS HATCHBACK,2008,CORE AT 5PTAS HATCHBACK,,1
MAPFRE,39,TOYOTA,YARIS CORE AT 5PTAS HATCHBACK,2009,CORE AT 5PTAS HATCHBACK,,1
MAPFRE,39,TOYOTA,YARIS CORE AT 5PTAS HATCHBACK,2010,CORE AT 5PTAS HATCHBACK,,1
MAPFRE,55,TOYOTA,YARIS CORE AT A/AC SEDAN,2007,CORE AT A/AC SEDAN,,1
MAPFRE,55,TOYOTA,YARIS CORE AT A/AC SEDAN,2008,CORE AT A/AC SEDAN,,1
MAPFRE,55,TOYOTA,YARIS CORE AT A/AC SEDAN,2009,CORE AT A/AC SEDAN,,1
MAPFRE,55,TOYOTA,YARIS CORE AT A/AC SEDAN,2010,CORE AT A/AC SEDAN,,1
MAPFRE,55,TOYOTA,YARIS CORE AT A/AC SEDAN,2011,CORE AT A/AC SEDAN,,1
MAPFRE,53,TOYOTA,YARIS CORE MT A/AC SEDAN,2007,CORE MT A/AC SEDAN,,1
MAPFRE,53,TOYOTA,YARIS CORE MT A/AC SEDAN,2008,CORE MT A/AC SEDAN,,1
MAPFRE,53,TOYOTA,YARIS CORE MT A/AC SEDAN,2009,CORE MT A/AC SEDAN,,1
MAPFRE,53,TOYOTA,YARIS CORE MT A/AC SEDAN,2010,CORE MT A/AC SEDAN,,1
MAPFRE,53,TOYOTA,YARIS CORE MT A/AC SEDAN,2011,CORE MT A/AC SEDAN,,1
MAPFRE,38,TOYOTA,YARIS CORE STD 5PTAS HATCHBACK,2006,CORE STD 5PTAS HATCHBACK,MANUAL,1
MAPFRE,38,TOYOTA,YARIS CORE STD 5PTAS HATCHBACK,2007,CORE STD 5PTAS HATCHBACK,MANUAL,1
MAPFRE,38,TOYOTA,YARIS CORE STD 5PTAS HATCHBACK,2008,CORE STD 5PTAS HATCHBACK,MANUAL,1
MAPFRE,38,TOYOTA,YARIS CORE STD 5PTAS HATCHBACK,2009,CORE STD 5PTAS HATCHBACK,MANUAL,1
MAPFRE,38,TOYOTA,YARIS CORE STD 5PTAS HATCHBACK,2010,CORE STD 5PTAS HATCHBACK,MANUAL,1
MAPFRE,411,TOYOTA,YARIS GR 1.6L CIRCUIT PACKAGE,2023,GR 1.6L CIRCUIT PACKAGE,,1
MAPFRE,377,TOYOTA,YARIS GR 1.6L EDITION 4WD,2021,GR 1.6L EDITION 4WD,,1
MAPFRE,377,TOYOTA,YARIS GR 1.6L EDITION 4WD,2022,GR 1.6L EDITION 4WD,,1
MAPFRE,336,TOYOTA,YARIS HB CORE 5PTA CVT,2019,HB CORE 5PTA CVT,AUTO,1
MAPFRE,335,TOYOTA,YARIS HB CORE 5PTA TM,2018,HB CORE 5PTA TM,MANUAL,1
MAPFRE,335,TOYOTA,YARIS HB CORE 5PTA TM,2019,HB CORE 5PTA TM,MANUAL,1
MAPFRE,335,TOYOTA,YARIS HB CORE 5PTA TM,2020,HB CORE 5PTA TM,MANUAL,1
MAPFRE,376,TOYOTA,YARIS HB CORE CVT,2021,HB CORE CVT,AUTO,1
MAPFRE,390,TOYOTA,YARIS HB CORE CVT,2022,HB CORE CVT,AUTO,1
MAPFRE,390,TOYOTA,YARIS HB CORE CVT,2023,HB CORE CVT,AUTO,1
MAPFRE,390,TOYOTA,YARIS HB CORE CVT,2024,HB CORE CVT,AUTO,1
MAPFRE,185,TOYOTA,YARIS HB CORE TM,2014,HB CORE TM,MANUAL,1
MAPFRE,185,TOYOTA,YARIS HB CORE TM,2015,HB CORE TM,MANUAL,1
MAPFRE,185,TOYOTA,YARIS HB CORE TM,2016,HB CORE TM,MANUAL,1
MAPFRE,185,TOYOTA,YARIS HB CORE TM,2017,HB CORE TM,MANUAL,1
MAPFRE,389,TOYOTA,YARIS HB CORE TM,2022,HB CORE TM,MANUAL,1
MAPFRE,389,TOYOTA,YARIS HB CORE TM,2023,HB CORE TM,MANUAL,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2011,HB PREMIUM AT,,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2012,HB PREMIUM AT,,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2013,HB PREMIUM AT,,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2014,HB PREMIUM AT,,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2015,HB PREMIUM AT,,1
MAPFRE,108,TOYOTA,YARIS HB PREMIUM AT,2016,HB PREMIUM AT,,1
MAPFRE,186,TOYOTA,YARIS HB PREMIUM TM,2014,HB PREMIUM TM,MANUAL,1
MAPFRE,186,TOYOTA,YARIS HB PREMIUM TM,2015,HB PREMIUM TM,MANUAL,1
MAPFRE,186,TOYOTA,YARIS HB PREMIUM TM,2016,HB PREMIUM TM,MANUAL,1
MAPFRE,301,TOYOTA,YARIS HB S 1.5 TA,2017,HB S 1.5 TA,AUTO,1
MAPFRE,301,TOYOTA,YARIS HB S 1.5 TA,2018,HB S 1.5 TA,AUTO,1
MAPFRE,301,TOYOTA,YARIS HB S 1.5 TA,2019,HB S 1.5 TA,AUTO,1
MAPFRE,351,TOYOTA,YARIS HB S 1.5 TA,2020,HB S 1.5 TA,AUTO,1
MAPFRE,351,TOYOTA,YARIS HB S 1.5 TA,2021,HB S 1.5 TA,AUTO,1
MAPFRE,388,TOYOTA,YARIS HB S 1.5 TA,2022,HB S 1.5 TA,AUTO,1
MAPFRE,388,TOYOTA,YARIS HB S 1.5 TA,2023,HB S 1.5 TA,AUTO,1
MAPFRE,388,TOYOTA,YARIS HB S 1.5 TA,2024,HB S 1.5 TA,AUTO,1
MAPFRE,300,TOYOTA,YARIS HB S 1.5 TM,2017,HB S 1.5 TM,MANUAL,1
MAPFRE,300,TOYOTA,YARIS HB S 1.5 TM,2018,HB S 1.5 TM,MANUAL,1
MAPFRE,300,TOYOTA,YARIS HB S 1.5 TM,2019,HB S 1.5 TM,MANUAL,1
MAPFRE,350,TOYOTA,YARIS HB S 1.5 TM,2020,HB S 1.5 TM,MANUAL,1
MAPFRE,350,TOYOTA,YARIS HB S 1.5 TM,2021,HB S 1.5 TM,MANUAL,1
MAPFRE,387,TOYOTA,YARIS HB S 1.5 TM,2022,HB S 1.5 TM,MANUAL,1
MAPFRE,387,TOYOTA,YARIS HB S 1.5 TM,2023,HB S 1.5 TM,MANUAL,1
MAPFRE,387,TOYOTA,YARIS HB S 1.5 TM,2024,HB S 1.5 TM,MANUAL,1
MAPFRE,56,TOYOTA,YARIS PREMIUM AT SEDAN,2007,PREMIUM AT SEDAN,,1
MAPFRE,56,TOYOTA,YARIS PREMIUM AT SEDAN,2008,PREMIUM AT SEDAN,,1
MAPFRE,56,TOYOTA,YARIS PREMIUM AT SEDAN,2009,PREMIUM AT SEDAN,,1
MAPFRE,56,TOYOTA,YARIS PREMIUM AT SEDAN,2010,PREMIUM AT SEDAN,,1
MAPFRE,56,TOYOTA,YARIS PREMIUM AT SEDAN,2011,PREMIUM AT SEDAN,,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2006,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2007,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2008,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2009,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2010,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,41,TOYOTA,YARIS PREMIUM AUT 5PTAS.,2011,PREMIUM AUT 5PTAS.,AUTO,1
MAPFRE,54,TOYOTA,YARIS PREMIUM MT SEDAN,2007,PREMIUM MT SEDAN,,1
MAPFRE,54,TOYOTA,YARIS PREMIUM MT SEDAN,2008,PREMIUM MT SEDAN,,1
MAPFRE,54,TOYOTA,YARIS PREMIUM MT SEDAN,2009,PREMIUM MT SEDAN,,1
MAPFRE,54,TOYOTA,YARIS PREMIUM MT SEDAN,2010,PREMIUM MT SEDAN,,1
MAPFRE,54,TOYOTA,YARIS PREMIUM MT SEDAN,2011,PREMIUM MT SEDAN,,1
MAPFRE,40,TOYOTA,YARIS PREMIUM STD 5PTAS.,2006,PREMIUM STD 5PTAS.,MANUAL,1
MAPFRE,40,TOYOTA,YARIS PREMIUM STD 5PTAS.,2007,PREMIUM STD 5PTAS.,MANUAL,1
MAPFRE,40,TOYOTA,YARIS PREMIUM STD 5PTAS.,2008,PREMIUM STD 5PTAS.,MANUAL,1
MAPFRE,40,TOYOTA,YARIS PREMIUM STD 5PTAS.,2009,PREMIUM STD 5PTAS.,MANUAL,1
MAPFRE,40,TOYOTA,YARIS PREMIUM STD 5PTAS.,2010,PREMIUM STD 5PTAS.,MANUAL,1
MAPFRE,283,TOYOTA,YARIS R HIGH TA,2016,R HIGH TA,AUTO,1
MAPFRE,275,TOYOTA,YARIS R LE MT,2016,R LE MT,,1
MAPFRE,275,TOYOTA,YARIS R LE MT,2017,R LE MT,,1
MAPFRE,319,TOYOTA,YARIS R LE MT,2018,R LE MT,,1
